,Unnamed: 0,sentence,source,topic_id,topic_probability
113,113,"Any attempt \nto increase the per-study resource investment of the entire ecosystem must adopt one of two \nsolutions: (1) directly change the institutional incentives that prioritize quantity of publication \nand/or (2) devise new institutions, which we call big team science organizations, that allow blocs \nof scientists to increase the resource investments in concert.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
114,114,\n\nDirect change in the institutions of science is difficult because science itself has a \n\ndecentralized structure \xe2\x80\x93 changing its reward structures requires buy-in from many independent \nactors.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",13,0.809558245752849
115,115,This limits the effectiveness of initiatives to directly change the incentives that prioritize \nquantity of publication.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
116,116,A similar problem afflicts the establishment of new organizations that \ncoordinate the efforts of scientists to jointly invest in single projects.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
117,117,"Fortunately, new \ninformation and communication technologies, such as the Google suite of collaboration tools, the \nOpen Science Framework, Slack, and Zoom, have made the establishment of such organizations \nmore feasible because they permit rapid, low-cost communication across far-flung countries and \ncircumstances (Teasley & Wolinsky, 2001).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
118,118,"Such communication lays the groundwork for new \ninstitutions that can change how scientific actors spend resources on their science (Spellman, \n2015).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
119,119,\n\nThe function of an organization is to coordinate the activities of many actors \n\nsimultaneously.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
120,120,"An organization solves the collective action problem faced by individual actors \nby allowing multiple actors to pre-commit to a coordinated, simultaneous course of action.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
121,121,"In the \ncontext of science, a big team science organization allows many scientists to pre-commit to \ninvesting their limited scientific resources into one big project in exchange for an individual \nreward \xe2\x80\x93 usually, authorship on a publication, though other rewards are possible, such as money \nor networking opportunities.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
122,122,"During the project itself, the organization coordinates the actions of \n\n \n\n\x0c5 \n\nthe scientists so that they do not work at cross-purposes.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
123,123,These functions allow the per-study \ninvestments from big team science projects to eclipse what is achievable in small team science.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.7362347583819357
124,124,\n\nWe believe that the primary and most definitional function of a big team science \n\norganization is to allow larger investments of material and intellectual resources in a given \nproject.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.7496222540510479
125,125,"However, once established, big team science organizations have the potential to provide \nbenefits to both individual scientists and the broader scientific ecosystem that are external to this \nprimary function.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.8204124658769842
126,126,"As an example of one such positive externality, big team science organizations \ncentralize many aspects of project administration in one organization rather than forcing \nindividual labs to complete these functions on their own.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.8441605695619161
127,127,"This not only produces an efficiency for \nthe scientific ecosystem, but also allows researchers at organizations without strong research \ninfrastructure, such as instructors at teaching-focused universities (Wagge, Baciu, et al., 2019; \nWagge, Brandt, et al., 2019) to do more research than would otherwise be possible.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
128,128,"Big teams \nalso allow individual researchers to specialize into roles that match their skills rather than \noccupying all roles simultaneously, producing an efficiency for the scientific ecosystem and \ngiving the individual researcher the opportunity to develop a specialized skill and thereby \ncommand a higher salary.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.870067939408127
129,129,Researchers who join a big team science organization also gain access \nto an expansive community.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
130,130,"For the individual researcher, this reduces intellectual isolation and \nopens the door to professional opportunities; for the scientific ecosystem, this can generate new \ncollaborations that would not have been possible absent the expansive community.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
131,131,"Finally, if big \nteam science organizations become robust enough, they can become political actors of their own \nright within the broader scientific ecosystem.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.6674402523440853
132,132,"Thus, they can nudge the incentives and values of \nthe entire scientific ecosystem by, for example, prioritizing the qualities of scientists to improve \nteam productivity rather than individual productivity (Tiokhin et al., 2021).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
133,133,"\n\nThus, big team science organizations can invest more resources into individual projects \n\nthan is possible in small teams.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.9936962210575356
134,134,Big team science organizations also have the potential to provide \na variety of benefits to individual researchers and the broader scientific ecosystem that are \nexternal to this primary function.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",8,0.9149947393202542
135,135,Whether these benefits materialize depend on establishing the \norganizations in the first place and ensuring the organizations do not fall prey to some of the \nunique risks and challenges of this style of science.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
136,136,"\n\nBig team science outside of psychology \n\nSome disciplines have already adopted a big team science model, so they can provide \n\nuseful examples of how big team science organizations can arise.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",83,1.0
137,137,These examples can also \nillustrate whether big team science can address the limitation of under-resourced studies.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
138,138,"In the \n1990s, behavioral genetics generally featured small studies examining the relationship between \nvariation in a single candidate gene and a complex behavior or trait.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
139,139,"In one prominent example, \nonly 52 patients provided genetic material for an analysis of the relationship between the 5-\nHTTLPR polymorphism and major depression (Heils et al., 1996), a finding that spurred \nenormous interest in the biological mechanisms through which these genes might cause \ndepression (Dannlowski et al., 2008; Gotlib et al., 2008).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",79,0.6851958412600099
140,140,"Unfortunately, and similar to the \ncurrent situation in psychology, these early results were contradicted by failed replication studies \n(Gillespie et al., 2005).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",5,0.8463535620504475
141,141,"As more and more replication studies contradicted the earlier optimistic \nones, researchers in behavioral genetics realized that changes were in order (Rieckmann, 2009).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
142,142,\n\n \n\n\x0c6 \n\nThe two decades that followed were a turning point for behavioral genetics because they \ngave rise to big team science in the form of large research consortia.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
143,143,"Without pooling resources, \nresearchers would have been unable to attain the scale of data necessary to advance our \nunderstanding of behavioral genetics.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
144,144,"Before these consortia could attain such large-scale data, \nthey needed to invest considerable research, time, and funds devising methodological workflows \n(Corvin et al., 2010), designing infrastructure to manage and harmonize datasets (Sullivan, \n2010), and developing processes that increased the accuracy of the measurement of genotypes \nand phenotypes (23andMe Research Team et al., 2018; Corvin et al., 2010).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
145,145,"With these solutions \nin hand, the research consortia served as a conduit through which multiple labs pooled resources \nto achieve large, heterogeneous samples that would otherwise have been out of reach for any \nsingle lab working independently.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
146,146,"The UK Biobank is a prominent example, hosting a repository \nfor data from over 500,000 participants, a sample that dwarfs the sample of 52 used for the first \n5-HTTLPR study.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",3,0.47213009332620665
147,147,"The resulting findings have revolutionized our understanding of genes and \nbehavior: we now know that, instead of single genetic variants exerting large influences, a large \nnumber of variants have small influences (23andMe Research Team et al., 2018).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",79,1.0
148,148,"These impacts \nwere subtle enough that they could not be observed and studied using the small, homogeneous \nsamples typically employed in the early 1990s.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",35,0.884818683582635
149,149,"Innovations in methods, workflows, and \nmeasurement allowed for a sea change in our understanding of the relationship between genes \nand behavior.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",79,1.0
150,150,"\n\nParticle physics provides another, still larger-scale, example.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",13,0.6899265394522417
151,151,"The 1950s saw a growing \n\nrecognition among particle physicists that further advances would require a scale of research and \nequipment that would strain the budgets of entire nations, let alone single laboratories (Krige, \n2004).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",0,1.0
152,152,"For their part, Western governments saw cooperative large-scale investments in physics \nas a potential diplomatic tool; the projects served as a highly visible counterweight growing \nSoviet power, demonstrating the benefits that could accrue from an internationalist, democratic, \nand cooperative world order (Krige, 2004).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
153,153,"These twin recognitions spurred the establishment of \n\xe2\x80\x9cmega-collaborations\xe2\x80\x9d: large, international collaborations spanning multiple countries.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",2,1.0
154,154,"Such \nmega-collaborations could only realize their aims through both technical and social \nachievements to establish the infrastructure, documentation, and workflows necessary to \ncoordinate the efforts of huge numbers of scientists (Bakker, 1955; Brumfiel, 2011; for a modern \nworkflow, see Espinosa et al., 2020).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
155,155,"One of the pre-eminent examples of these mega-\ncollaborations is the European Organization for Nuclear Research (CERN), which, together with \nBrookhaven National Laboratory, helped usher in a new era of particle physics: high-energy \nphysics, in which large teams of scientists harness vast resources to probe the most fundamental \nconstituents of matter (Bryant, 1994).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",0,1.0
156,156,"\n\n \n\n \n\n \n\n \n\n \n\n \n\n\x0c7 \n\n \n\nName \n\nType \n\nDescription \n\nReproducibility Project: Psychology \n(Open Science Collaboration, 2015) \n\nAd-hoc \n\nA large team-science project in psychology, which involved 270 \ncontributing authors, who replicated 100 effects.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
157,157,"\n\nManyLabs (Ebersole et al., 2016; Klein et \nal., 2014, 2018, 2019) \n\nAd-hoc \n\nThese projects involve dozens of researchers, each of whom collects \ndata using their own local resources.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",10,0.748974167500938
158,158,The individual datasets are pooled \nto create a large common dataset.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf",-1,0.0
